steps,2080,rd=0.100825,C,0,R,0.8967,D,0.1033,Scost,904.098,Tscost,1.86887e+006
steps,2100,rd=0.10185,C,0,R,0.8926,D,0.1074,Scost,909.113,Tscost,1.88699e+006
steps,2120,rd=0.102425,C,0,R,0.8903,D,0.1097,Scost,911.89,Tscost,1.90526e+006
steps,2140,rd=0.101075,C,0,R,0.8957,D,0.1043,Scost,905.329,Tscost,1.9234e+006
steps,2160,rd=0.100875,C,0,R,0.8965,D,0.1035,Scost,904.344,Tscost,1.94146e+006
steps,2180,rd=0.1028,C,0,R,0.8888,D,0.1112,Scost,913.686,Tscost,1.95968e+006
steps,2200,rd=0.100875,C,0,R,0.8965,D,0.1035,Scost,904.344,Tscost,1.97782e+006
steps,2220,rd=0.0999,C,0,R,0.9004,D,0.0996,Scost,899.5,Tscost,1.9958e+006
steps,2240,rd=0.10105,C,0,R,0.8958,D,0.1042,Scost,905.206,Tscost,2.01385e+006
steps,2260,rd=0.0988,C,0,R,0.9048,D,0.0952,Scost,893.942,Tscost,2.03176e+006
steps,2280,rd=0.09615,C,0,R,0.9154,D,0.0846,Scost,880.157,Tscost,2.04953e+006
steps,2300,rd=0.096925,C,0,R,0.9123,D,0.0877,Scost,884.247,Tscost,2.06716e+006
steps,2320,rd=0.094675,C,0,R,0.9213,D,0.0787,Scost,872.241,Tscost,2.08469e+006
steps,2340,rd=0.092225,C,0,R,0.9311,D,0.0689,Scost,858.707,Tscost,2.10208e+006
steps,2360,rd=0.0892,C,0,R,0.9432,D,0.0568,Scost,841.334,Tscost,2.11908e+006
steps,2380,rd=0.088375,C,0,R,0.9465,D,0.0535,Scost,836.469,Tscost,2.13589e+006
steps,2400,rd=0.0897,C,0,R,0.9412,D,0.0588,Scost,844.256,Tscost,2.15273e+006
steps,2420,rd=0.089125,C,0,R,0.9435,D,0.0565,Scost,840.894,Tscost,2.16957e+006
steps,2440,rd=0.0889,C,0,R,0.9444,D,0.0556,Scost,839.572,Tscost,2.18634e+006
steps,2460,rd=0.090075,C,0,R,0.9397,D,0.0603,Scost,846.435,Tscost,2.20321e+006
steps,2480,rd=0.0916,C,0,R,0.9336,D,0.0664,Scost,855.178,Tscost,2.22014e+006
steps,2500,rd=0.091475,C,0,R,0.9341,D,0.0659,Scost,854.468,Tscost,2.23725e+006
steps,2520,rd=0.0905,C,0,R,0.938,D,0.062,Scost,848.89,Tscost,2.2542e+006
steps,2540,rd=0.08855,C,0,R,0.9458,D,0.0542,Scost,837.506,Tscost,2.27108e+006
steps,2560,rd=0.087675,C,0,R,0.9493,D,0.0507,Scost,832.299,Tscost,2.28769e+006
steps,2580,rd=0.089775,C,0,R,0.9409,D,0.0591,Scost,844.693,Tscost,2.30443e+006
steps,2600,rd=0.090875,C,0,R,0.9365,D,0.0635,Scost,851.044,Tscost,2.32139e+006
steps,2620,rd=0.0909,C,0,R,0.9364,D,0.0636,Scost,851.188,Tscost,2.33843e+006
steps,2640,rd=0.094,C,0,R,0.924,D,0.076,Scost,868.56,Tscost,2.35562e+006
steps,2660,rd=0.093875,C,0,R,0.9245,D,0.0755,Scost,867.874,Tscost,2.37298e+006
steps,2680,rd=0.092875,C,0,R,0.9285,D,0.0715,Scost,862.344,Tscost,2.39025e+006
steps,2700,rd=0.093025,C,0,R,0.9279,D,0.0721,Scost,863.179,Tscost,2.4075e+006
steps,2720,rd=0.0922,C,0,R,0.9312,D,0.0688,Scost,858.566,Tscost,2.42472e+006
steps,2740,rd=0.091925,C,0,R,0.9323,D,0.0677,Scost,857.017,Tscost,2.44198e+006
steps,2760,rd=0.092325,C,0,R,0.9307,D,0.0693,Scost,859.269,Tscost,2.45917e+006
steps,2780,rd=0.09235,C,0,R,0.9306,D,0.0694,Scost,859.409,Tscost,2.47632e+006
steps,2800,rd=0.091825,C,0,R,0.9327,D,0.0673,Scost,856.452,Tscost,2.49345e+006
steps,2820,rd=0.089725,C,0,R,0.9411,D,0.0589,Scost,844.402,Tscost,2.51047e+006
steps,2840,rd=0.089725,C,0,R,0.9411,D,0.0589,Scost,844.402,Tscost,2.52735e+006
steps,2860,rd=0.0883,C,0,R,0.9468,D,0.0532,Scost,836.024,Tscost,2.5441e+006
